iteration,"x[0,2]","x[0,4]","x[0,8]","x[0,9]","x[1,2]","x[1,5]","x[1,7]","x[1,8]","x[1,9]","x[2,0]","x[2,1]","x[2,4]","x[2,5]","x[2,6]","x[2,7]","x[2,8]","x[2,9]","x[3,1]","x[3,2]","x[3,4]","x[3,6]","x[3,7]","x[3,9]","x[4,0]","x[4,1]","x[4,2]","x[4,8]","x[4,9]","x[5,0]","x[5,1]","x[5,3]","x[5,6]","x[5,7]","x[6,0]","x[6,3]","x[6,7]","x[6,8]","x[7,1]","x[7,2]","x[7,3]","x[7,6]","x[7,8]","x[8,0]","x[8,1]","x[8,2]","x[8,3]","x[8,4]","x[8,5]","x[8,6]","x[8,7]","x[8,9]","x[9,2]","x[9,6]","x[9,7]"
163,0.0,0.0,0.02,0.0,0.0,0.5800000000000001,0.17,0.27,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.05,0.56,0.7400000000000001,0.0,0.56,0.26,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.07,0.0,0.0,0.18,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0
164,0.0,0.0,0.0,0.0,0.15000000000000002,0.5800000000000001,0.3,0.14,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5800000000000001,0.0,0.32000000000000006,0.7100000000000002,0.08,0.7400000000000002,0.59,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.09000000000000001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.17,0.51,0.34,0.17,0.0,0.02,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.05,0.29000000000000004,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.6900000000000001,0.0,0.64,0.41,0.0,0.9800000000000002,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.15000000000000002,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.34,0.32999999999999996,0.34,0.09000000000000001,0.0,0.22,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000002,0.0,0.5100000000000001,0.36000000000000004,0.0,0.7500000000000001,0.49,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.16000000000000003,0.21000000000000002,0.39,0.34,0.0,0.12000000000000001,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000002,0.0,0.5800000000000001,0.52,0.05,0.55,0.3700000000000001,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.29000000000000004,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.15000000000000002,0.20999999999999996,0.49000000000000005,0.31000000000000005,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08,0.0,0.0,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000000000001,0.0,0.64,0.16000000000000003,0.0,0.52,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.49000000000000005,0.0,0.26,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.08,0.0,0.24,0.22999999999999998,0.48000000000000004,0.22000000000000003,0.0,0.12000000000000001,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.05,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100000000000001,0.0,0.5700000000000001,0.34,0.02,0.5700000000000001,0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.48000000000000004,0.0,0.12000000000000001,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
170,0.02,0.0,0.05,0.0,0.23999999999999996,0.38,0.31,0.19,0.0,0.11,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900000000000001,0.05,0.5800000000000001,0.21000000000000002,0.0,0.8100000000000002,0.30000000000000004,0.0,0.0,0.0,0.0,0.12,0.31,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
171,0.08,0.0,0.0,0.0,0.45,0.35000000000000003,0.22999999999999998,0.14,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000002,0.0,0.6100000000000001,0.24999999999999997,0.0,0.5900000000000001,0.32,0.0,0.0,0.0,0.0,0.05,0.18,0.0,0.07,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.54,0.39,0.02,0.0,0.05,0.41000000000000003,0.0,0.02,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.08,0.31000000000000005,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7100000000000002,0.0,0.6,0.39,0.0,0.6200000000000001,0.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
173,0.0,0.0,0.0,0.0,0.48000000000000004,0.4,0.0,0.0,0.12,0.46,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000002,0.0,0.6500000000000001,0.5700000000000002,0.05,0.59,0.30000000000000004,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
174,0.0,0.0,0.0,0.0,0.37000000000000005,0.53,0.05,0.1,0.05,0.37000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.8200000000000002,0.0,0.53,0.53,0.0,0.53,0.37000000000000005,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0
175,0.0,0.0,0.0,0.0,0.29,0.7100000000000002,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000002,0.0,0.51,0.66,0.0,0.63,0.49000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.33000000000000007,0.62,0.1,0.0,0.05,0.27,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000001,0.0,0.22,0.8500000000000002,0.0,0.6600000000000001,0.7300000000000001,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
177,0.0,0.0,0.0,0.0,0.27,0.4600000000000001,0.3,0.02,0.02,0.22000000000000003,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.13,0.8000000000000002,0.0,0.37,0.8700000000000002,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
178,0.0,0.0,0.0,0.0,0.32000000000000006,0.52,0.16,0.05,0.0,0.25,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.7700000000000001,0.0,0.1,0.7900000000000001,0.0,0.6700000000000002,0.9000000000000002,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.49000000000000005,0.44000000000000006,0.19,0.05,0.0,0.49000000000000005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600000000000002,0.0,0.12000000000000001,0.5300000000000001,0.08,0.4,0.8800000000000002,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.45,0.47000000000000003,0.22999999999999998,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001,0.0,0.04,0.59,0.0,0.7900000000000001,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.05,0.0,0.0,0.0,0.36000000000000004,0.35000000000000003,0.29000000000000004,0.04,0.0,0.21000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.8300000000000002,0.05,0.9800000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.29000000000000004,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.21,0.58,0.14,0.02,0.1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000000000002,0.0,0.05,0.9300000000000002,0.0,1.0000000000000002,0.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0
183,0.0,0.0,0.0,0.0,0.34,0.46,0.15000000000000002,0.13,0.05,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.08,0.32,0.8500000000000002,0.0,0.7500000000000001,0.68,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
184,0.0,0.0,0.0,0.0,0.36000000000000004,0.38000000000000006,0.05,0.19,0.12000000000000001,0.34,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900000000000002,0.0,0.32,0.8400000000000002,0.0,0.7900000000000001,0.61,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.12,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.0
185,0.0,0.0,0.0,0.0,0.26999999999999996,0.5099999999999999,0.05,0.22,0.0,0.26999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800000000000001,0.0,0.14,0.7000000000000001,0.0,0.42,0.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.22,0.0,0.0,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.14,0.5000000000000001,0.04,0.46,0.0,0.0,0.0,0.0,0.05,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.29000000000000004,0.7700000000000001,0.0,0.44,0.4700000000000001,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.34,0.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.2,0.55,0.02,0.35,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000002,0.0,0.37,0.6900000000000001,0.0,0.49000000000000005,0.38,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.32,0.5900000000000002,0.0,0.21,0.0,0.05,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.37000000000000005,0.4900000000000001,0.0,0.5800000000000001,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0
189,0.02,0.0,0.0,0.0,0.32,0.41000000000000003,0.02,0.25,0.0,0.1,0.0,0.05,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9000000000000002,0.0,0.32,0.51,0.0,0.4600000000000001,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.09000000000000001,0.43000000000000005,0.32,0.44999999999999996,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.46000000000000013,0.5800000000000001,0.0,0.49,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.21000000000000002,0.0,0.0,0.21999999999999997,0.0,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.51,0.39,0.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.7100000000000002,0.08,0.52,0.5000000000000001,0.0,0.8800000000000002,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.21000000000000002,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
192,0.0,0.0,0.0,0.0,0.0,0.4800000000000001,0.22999999999999998,0.34,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700000000000001,0.02,0.4600000000000001,0.7100000000000002,0.0,0.8800000000000001,0.44000000000000006,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.29,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
193,0.0,0.0,0.0,0.0,0.0,0.6,0.26,0.45000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000002,0.0,0.28,0.8400000000000002,0.0,0.7100000000000001,0.54,0.0,0.0,0.0,0.0,0.12000000000000001,0.13999999999999999,0.0,0.41000000000000003,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.05,0.45,0.24,0.33,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.47000000000000003,0.9800000000000002,0.0,0.9500000000000002,0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.28,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.27,0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000000000001,0.05,0.4100000000000001,0.7600000000000001,0.0,1.0000000000000002,0.59,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.7000000000000002,0.27999999999999997,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000002,0.05,0.5499999999999999,0.52,0.0,0.9500000000000002,0.4300000000000001,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.12000000000000001,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.05,0.8100000000000002,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.45000000000000007,0.53,0.0,0.9500000000000002,0.5,0.0,0.0,0.0,0.0,0.05,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.05,0.7600000000000001,0.32,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.57,0.54,0.0,1.0000000000000002,0.43000000000000005,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.05,0.6300000000000002,0.27,0.02,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000002,0.02,0.56,0.48000000000000004,0.05,1.0000000000000002,0.44,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
200,0.0,0.0,0.0,0.0,0.12,0.68,0.19999999999999998,0.0,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000002,0.0,0.48000000000000004,0.5700000000000001,0.0,1.0000000000000002,0.52,0.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
